pokemon_id,move_id,move_name,learn_method,level_learned
27,182,Protect,machine,0
27,189,Mud Slap,egg,0
27,189,Mud Slap,machine,0
27,191,Spikes,machine,0
27,201,Sandstorm,level-up,42
27,201,Sandstorm,machine,0
27,203,Endure,machine,0
27,205,Rollout,level-up,9
27,206,False Swipe,machine,0
27,210,Fury Cutter,level-up,12
27,214,Sleep Talk,machine,0
27,229,Rapid Spin,level-up,15
27,232,Metal Claw,egg,0
27,232,Metal Claw,machine,0
27,241,Sunny Day,machine,0
27,263,Facade,machine,0
27,264,Focus Punch,machine,0
27,280,Brick Break,machine,0
27,282,Knock Off,machine,0
27,283,Endeavor,machine,0
27,317,Rock Tomb,machine,0
27,328,Sand Tomb,machine,0
27,332,Aerial Ace,machine,0
27,341,Mud Shot,machine,0
27,360,Gyro Ball,level-up,36
27,360,Gyro Ball,machine,0
27,374,Fling,machine,0
27,398,Poison Jab,machine,0
27,400,Night Slash,egg,0
27,404,X Scissor,machine,0
27,414,Earth Power,machine,0
27,421,Shadow Claw,machine,0
27,444,Stone Edge,machine,0
27,446,Stealth Rock,machine,0
27,468,Hone Claws,egg,0
27,479,Smack Down,machine,0
27,523,Bulldoze,level-up,18
27,523,Bulldoze,machine,0
27,667,High Horsepower,machine,0
27,675,Throat Chop,machine,0
27,707,Stomping Tantrum,machine,0
27,815,Scorching Sands,machine,0
27,851,Tera Blast,machine,0
28,10,Scratch,level-up,1
28,14,Swords Dance,level-up,51
28,14,Swords Dance,machine,0
28,28,Sand Attack,level-up,1
28,34,Body Slam,machine,0
28,36,Take Down,machine,0
28,38,Double Edge,machine,0
28,40,Poison Sting,level-up,1
28,63,Hyper Beam,machine,0
28,67,Low Kick,machine,0
28,68,Counter,egg,0
28,89,Earthquake,level-up,61
28,89,Earthquake,machine,0
28,91,Dig,level-up,41
28,91,Dig,machine,0
28,97,Agility,machine,0
28,111,Defense Curl,level-up,1
28,129,Swift,level-up,21
28,129,Swift,machine,0
28,133,Amnesia,machine,0
28,141,Leech Life,machine,0
28,154,Fury Swipes,level-up,26
28,156,Rest,machine,0
28,157,Rock Slide,machine,0
28,162,Super Fang,machine,0
28,163,Slash,level-up,36
28,164,Substitute,machine,0
28,168,Thief,machine,0
28,174,Curse,machine,0
28,175,Flail,egg,0
28,182,Protect,machine,0
28,189,Mud Slap,egg,0
28,189,Mud Slap,machine,0
28,191,Spikes,machine,0
28,201,Sandstorm,level-up,56
28,201,Sandstorm,machine,0
28,203,Endure,machine,0
28,205,Rollout,level-up,9
28,206,False Swipe,machine,0
28,210,Fury Cutter,level-up,12
28,214,Sleep Talk,machine,0
28,229,Rapid Spin,level-up,15
28,232,Metal Claw,egg,0
28,232,Metal Claw,machine,0
28,241,Sunny Day,machine,0
28,263,Facade,machine,0
28,264,Focus Punch,machine,0
28,280,Brick Break,machine,0
28,282,Knock Off,machine,0
28,283,Endeavor,machine,0
28,306,Crush Claw,level-up,1
28,317,Rock Tomb,machine,0
28,328,Sand Tomb,level-up,31
28,328,Sand Tomb,machine,0
28,332,Aerial Ace,machine,0
28,341,Mud Shot,machine,0
28,360,Gyro Ball,level-up,46
28,360,Gyro Ball,machine,0
28,374,Fling,machine,0
28,398,Poison Jab,machine,0
28,400,Night Slash,egg,0
28,404,X Scissor,machine,0
28,411,Focus Blast,machine,0
28,414,Earth Power,machine,0
28,416,Giga Impact,machine,0
28,421,Shadow Claw,machine,0
28,441,Gunk Shot,machine,0
28,444,Stone Edge,machine,0
28,446,Stealth Rock,machine,0
28,468,Hone Claws,egg,0
28,479,Smack Down,machine,0
28,523,Bulldoze,level-up,18
28,523,Bulldoze,machine,0
28,529,Drill Run,machine,0
28,667,High Horsepower,machine,0
28,675,Throat Chop,machine,0
28,707,Stomping Tantrum,machine,0
28,815,Scorching Sands,machine,0
28,851,Tera Blast,machine,0
35,1,Pound,level-up,1
35,7,Fire Punch,machine,0
35,8,Ice Punch,machine,0
35,9,Thunder Punch,machine,0
35,34,Body Slam,machine,0
35,36,Take Down,machine,0
35,38,Double Edge,machine,0
35,45,Growl,level-up,1
35,47,Sing,level-up,1
35,53,Flamethrower,machine,0
35,58,Ice Beam,machine,0
35,59,Blizzard,machine,0
35,60,Psybeam,machine,0
35,76,Solar Beam,machine,0
35,85,Thunderbolt,machine,0
35,86,Thunder Wave,machine,0
35,87,Thunder,machine,0
35,91,Dig,machine,0
35,94,Psychic,machine,0
35,101,Night Shade,machine,0
35,111,Defense Curl,level-up,1
35,113,Light Screen,machine,0
35,115,Reflect,machine,0
35,118,Metronome,level-up,20
35,118,Metronome,machine,0
35,126,Fire Blast,machine,0
35,129,Swift,machine,0
35,133,Amnesia,machine,0
35,150,Splash,level-up,1
35,156,Rest,machine,0
35,164,Substitute,machine,0
35,168,Thief,machine,0
35,182,Protect,machine,0
35,186,Sweet Kiss,level-up,1
35,196,Icy Wind,machine,0
35,203,Endure,machine,0
35,204,Charm,level-up,1
35,204,Charm,machine,0
35,214,Sleep Talk,machine,0
35,217,Present,egg,0
35,226,Baton Pass,machine,0
35,227,Encore,level-up,8
35,227,Encore,machine,0
35,236,Moonlight,level-up,24
35,240,Rain Dance,machine,0
35,241,Sunny Day,machine,0
35,244,Psych Up,machine,0
35,247,Shadow Ball,machine,0
35,253,Uproar,machine,0
35,263,Facade,machine,0
35,264,Focus Punch,machine,0
35,266,Follow Me,level-up,36
35,270,Helping Hand,machine,0
35,271,Trick,machine,0
35,273,Wish,egg,0
35,280,Brick Break,machine,0
35,282,Knock Off,machine,0
35,283,Endeavor,machine,0
35,285,Skill Swap,machine,0
35,286,Imprison,machine,0
35,304,Hyper Voice,machine,0
35,309,Meteor Mash,level-up,32
35,313,Fake Tears,machine,0
35,321,Tickle,egg,0
35,322,Cosmic Power,level-up,40
35,345,Magical Leaf,machine,0
35,347,Calm Mind,machine,0
35,352,Water Pulse,machine,0
35,356,Gravity,level-up,28
35,356,Gravity,machine,0
35,361,Healing Wish,level-up,48
35,374,Fling,machine,0
35,383,Copycat,level-up,1
35,409,Drain Punch,machine,0
35,428,Zen Headbutt,machine,0
35,446,Stealth Rock,machine,0
35,447,Grass Knot,machine,0
35,451,Charge Beam,machine,0
35,473,Psyshock,machine,0
35,495,After You,level-up,12
35,500,Stored Power,level-up,4
35,500,Stored Power,machine,0
35,505,Heal Pulse,egg,0
35,574,Disarming Voice,level-up,1
35,574,Disarming Voice,machine,0
35,577,Draining Kiss,machine,0
35,581,Misty Terrain,machine,0
35,583,Play Rough,machine,0
35,585,Moonblast,level-up,44
35,605,Dazzling Gleam,machine,0
35,791,Life Dew,level-up,16
35,800,Meteor Beam,machine,0
35,802,Misty Explosion,machine,0
35,814,Dual Wingbeat,machine,0
35,851,Tera Blast,machine,0
35,886,Chilling Water,machine,0
35,914,Alluring Voice,machine,0
36,1,Pound,egg,0
36,7,Fire Punch,machine,0
36,8,Ice Punch,machine,0
36,9,Thunder Punch,machine,0
36,34,Body Slam,machine,0
36,36,Take Down,machine,0
36,38,Double Edge,machine,0
36,45,Growl,egg,0
36,47,Sing,egg,0
36,53,Flamethrower,machine,0
36,58,Ice Beam,machine,0
36,59,Blizzard,machine,0
36,60,Psybeam,machine,0
36,63,Hyper Beam,machine,0
36,76,Solar Beam,machine,0
36,85,Thunderbolt,machine,0
36,86,Thunder Wave,machine,0
36,87,Thunder,machine,0
36,91,Dig,machine,0
36,94,Psychic,machine,0
36,101,Night Shade,machine,0
36,111,Defense Curl,egg,0
36,113,Light Screen,machine,0
36,115,Reflect,machine,0
36,118,Metronome,level-up,1
36,118,Metronome,machine,0
36,126,Fire Blast,machine,0
36,129,Swift,machine,0
36,133,Amnesia,machine,0
36,150,Splash,egg,0
36,156,Rest,machine,0
36,164,Substitute,machine,0
36,168,Thief,machine,0
36,182,Protect,machine,0
36,186,Sweet Kiss,egg,0
36,196,Icy Wind,machine,0
36,203,Endure,machine,0
36,204,Charm,egg,0
36,204,Charm,machine,0
36,214,Sleep Talk,machine,0
36,217,Present,egg,0
36,226,Baton Pass,machine,0
36,227,Encore,egg,0
36,227,Encore,machine,0
36,236,Moonlight,egg,0
36,240,Rain Dance,machine,0
36,241,Sunny Day,machine,0
36,244,Psych Up,machine,0
36,247,Shadow Ball,machine,0
36,248,Future Sight,machine,0
36,253,Uproar,machine,0
36,263,Facade,machine,0
36,264,Focus Punch,machine,0
36,266,Follow Me,egg,0
36,270,Helping Hand,machine,0
36,271,Trick,machine,0
36,273,Wish,egg,0
36,280,Brick Break,machine,0
36,282,Knock Off,machine,0
36,283,Endeavor,machine,0
36,285,Skill Swap,machine,0
36,286,Imprison,machine,0
36,304,Hyper Voice,machine,0
36,309,Meteor Mash,level-up,1
36,313,Fake Tears,machine,0
36,321,Tickle,egg,0
36,322,Cosmic Power,egg,0
36,345,Magical Leaf,machine,0
36,347,Calm Mind,machine,0
36,352,Water Pulse,machine,0
36,356,Gravity,egg,0
36,356,Gravity,machine,0
36,361,Healing Wish,egg,0
36,374,Fling,machine,0
36,383,Copycat,egg,0
36,409,Drain Punch,machine,0
36,411,Focus Blast,machine,0
36,416,Giga Impact,machine,0
36,428,Zen Headbutt,machine,0
36,446,Stealth Rock,machine,0
36,447,Grass Knot,machine,0
36,451,Charge Beam,machine,0
36,473,Psyshock,machine,0
36,495,After You,egg,0
36,500,Stored Power,egg,0
36,500,Stored Power,machine,0
36,505,Heal Pulse,egg,0
36,574,Disarming Voice,egg,0
36,574,Disarming Voice,machine,0
36,577,Draining Kiss,machine,0
36,581,Misty Terrain,machine,0
36,583,Play Rough,machine,0
36,585,Moonblast,level-up,1
36,605,Dazzling Gleam,machine,0
36,791,Life Dew,level-up,1
36,800,Meteor Beam,machine,0
36,802,Misty Explosion,machine,0
36,814,Dual Wingbeat,machine,0
36,851,Tera Blast,machine,0
36,886,Chilling Water,machine,0
36,914,Alluring Voice,machine,0
37,34,Body Slam,machine,0
37,36,Take Down,machine,0
37,38,Double Edge,machine,0
37,39,Tail Whip,level-up,1
37,46,Roar,egg,0
37,46,Roar,machine,0
37,50,Disable,level-up,4
37,52,Ember,level-up,1
37,53,Flamethrower,level-up,32
37,53,Flamethrower,machine,0
37,83,Fire Spin,level-up,40
37,83,Fire Spin,machine,0
37,91,Dig,machine,0
37,95,Hypnosis,egg,0
37,97,Agility,machine,0
37,98,Quick Attack,level-up,8
37,109,Confuse Ray,level-up,20
37,109,Confuse Ray,machine,0
37,126,Fire Blast,level-up,52
37,126,Fire Blast,machine,0
37,129,Swift,machine,0
37,156,Rest,machine,0
37,164,Substitute,machine,0
37,175,Flail,egg,0
37,180,Spite,level-up,12
37,180,Spite,machine,0
37,182,Protect,machine,0
37,203,Endure,machine,0
37,204,Charm,machine,0
37,214,Sleep Talk,machine,0
37,219,Safeguard,level-up,44
37,220,Pain Split,machine,0
37,226,Baton Pass,machine,0
37,227,Encore,machine,0
37,241,Sunny Day,machine,0
37,244,Psych Up,machine,0
37,257,Heat Wave,machine,0
37,261,Will O Wisp,level-up,24
37,261,Will O Wisp,machine,0
37,262,Memento,egg,0
37,263,Facade,machine,0
37,270,Helping Hand,machine,0
37,286,Imprison,level-up,36
37,286,Imprison,machine,0
37,311,Weather Ball,machine,0
37,315,Overheat,machine,0
37,326,Extrasensory,level-up,28
37,336,Howl,egg,0
37,361,Healing Wish,egg,0
37,394,Flare Blitz,machine,0
37,399,Dark Pulse,machine,0
37,412,Energy Ball,machine,0
37,417,Nasty Plot,machine,0
37,428,Zen Headbutt,machine,0
37,488,Flame Charge,egg,0
37,488,Flame Charge,machine,0
37,492,Foul Play,machine,0
37,506,Hex,machine,0
37,510,Incinerate,level-up,16
37,517,Inferno,level-up,48
37,555,Snarl,machine,0
37,608,Baby Doll Eyes,egg,0
37,807,Burning Jealousy,machine,0
37,851,Tera Blast,machine,0
38,34,Body Slam,machine,0
38,36,Take Down,machine,0
38,38,Double Edge,machine,0
38,39,Tail Whip,level-up,1
38,46,Roar,egg,0
38,46,Roar,machine,0
38,53,Flamethrower,level-up,1
38,53,Flamethrower,machine,0
38,63,Hyper Beam,machine,0
38,76,Solar Beam,machine,0
38,83,Fire Spin,machine,0
38,91,Dig,machine,0
38,95,Hypnosis,egg,0
38,97,Agility,machine,0
38,98,Quick Attack,level-up,1
38,101,Night Shade,machine,0
38,109,Confuse Ray,machine,0
38,126,Fire Blast,machine,0
38,129,Swift,machine,0
38,156,Rest,machine,0
38,164,Substitute,machine,0
38,175,Flail,egg,0
38,180,Spite,machine,0
38,182,Protect,machine,0
38,203,Endure,machine,0
38,204,Charm,machine,0
38,214,Sleep Talk,machine,0
38,220,Pain Split,machine,0
38,226,Baton Pass,machine,0
38,227,Encore,machine,0
38,241,Sunny Day,machine,0
38,244,Psych Up,machine,0
38,247,Shadow Ball,machine,0
38,257,Heat Wave,machine,0
38,261,Will O Wisp,machine,0
38,262,Memento,egg,0
38,263,Facade,machine,0
38,270,Helping Hand,machine,0
38,286,Imprison,machine,0
38,311,Weather Ball,machine,0
38,313,Fake Tears,machine,0
38,315,Overheat,machine,0
38,336,Howl,egg,0
38,347,Calm Mind,machine,0
38,361,Healing Wish,egg,0
38,394,Flare Blitz,machine,0
38,399,Dark Pulse,machine,0
38,412,Energy Ball,machine,0
38,416,Giga Impact,machine,0
38,417,Nasty Plot,machine,0
38,428,Zen Headbutt,machine,0
38,473,Psyshock,machine,0
38,488,Flame Charge,egg,0
38,488,Flame Charge,machine,0
38,492,Foul Play,machine,0
38,500,Stored Power,machine,0
38,506,Hex,machine,0
38,555,Snarl,machine,0
38,608,Baby Doll Eyes,egg,0
38,807,Burning Jealousy,machine,0
38,815,Scorching Sands,machine,0
38,851,Tera Blast,machine,0
39,1,Pound,level-up,1
39,7,Fire Punch,machine,0
39,8,Ice Punch,machine,0
39,9,Thunder Punch,machine,0
39,34,Body Slam,level-up,24
39,34,Body Slam,machine,0
39,36,Take Down,machine,0
39,38,Double Edge,level-up,44
39,38,Double Edge,machine,0
39,47,Sing,level-up,1
39,50,Disable,level-up,1
39,53,Flamethrower,machine,0
39,58,Ice Beam,machine,0
39,59,Blizzard,machine,0
39,76,Solar Beam,machine,0
39,85,Thunderbolt,machine,0
39,86,Thunder Wave,machine,0
39,87,Thunder,machine,0
39,91,Dig,machine,0
39,94,Psychic,machine,0
39,102,Mimic,level-up,28
39,111,Defense Curl,level-up,1
39,113,Light Screen,machine,0
39,115,Reflect,machine,0
39,118,Metronome,machine,0
39,126,Fire Blast,machine,0
39,129,Swift,machine,0
39,133,Amnesia,machine,0
39,156,Rest,level-up,20
39,156,Rest,machine,0
39,164,Substitute,machine,0
39,168,Thief,machine,0
39,182,Protect,machine,0
39,186,Sweet Kiss,level-up,1
39,196,Icy Wind,machine,0
39,201,Sandstorm,machine,0
39,203,Endure,machine,0
39,204,Charm,level-up,1
39,204,Charm,machine,0
39,214,Sleep Talk,machine,0
39,220,Pain Split,machine,0
39,226,Baton Pass,machine,0
39,227,Encore,machine,0
39,240,Rain Dance,machine,0
39,241,Sunny Day,machine,0
39,244,Psych Up,machine,0
39,247,Shadow Ball,machine,0
39,253,Uproar,machine,0
39,254,Stockpile,level-up,12
39,255,Spit Up,level-up,12
39,256,Swallow,level-up,12
39,263,Facade,machine,0
39,264,Focus Punch,machine,0
39,269,Taunt,machine,0
39,270,Helping Hand,machine,0
39,280,Brick Break,machine,0
39,282,Knock Off,machine,0
39,283,Endeavor,machine,0
39,285,Skill Swap,machine,0
39,304,Hyper Voice,level-up,36
39,304,Hyper Voice,machine,0
39,313,Fake Tears,machine,0
39,343,Covet,level-up,8
39,345,Magical Leaf,machine,0
39,347,Calm Mind,machine,0
39,352,Water Pulse,machine,0
39,356,Gravity,machine,0
39,360,Gyro Ball,level-up,32
39,360,Gyro Ball,machine,0
39,374,Fling,machine,0
39,383,Copycat,level-up,1
39,399,Dark Pulse,machine,0
39,409,Drain Punch,machine,0
39,412,Energy Ball,machine,0
39,417,Nasty Plot,machine,0
39,428,Zen Headbutt,machine,0
39,446,Stealth Rock,machine,0
39,447,Grass Knot,machine,0
39,473,Psyshock,machine,0
39,496,Round,level-up,16
39,497,Echoed Voice,level-up,4
39,500,Stored Power,machine,0
39,528,Wild Charge,machine,0
39,574,Disarming Voice,level-up,1
39,574,Disarming Voice,machine,0
39,577,Draining Kiss,machine,0
39,581,Misty Terrain,machine,0
39,583,Play Rough,machine,0
39,605,Dazzling Gleam,machine,0
39,776,Body Press,machine,0
39,802,Misty Explosion,machine,0
39,851,Tera Blast,machine,0
39,861,Ice Spinner,machine,0
39,885,Trailblaze,machine,0
39,886,Chilling Water,machine,0
39,914,Alluring Voice,machine,0
39,917,Psychic Noise,machine,0
40,1,Pound,level-up,1
40,7,Fire Punch,machine,0
40,8,Ice Punch,machine,0
40,9,Thunder Punch,machine,0
40,34,Body Slam,level-up,1
40,34,Body Slam,machine,0
40,36,Take Down,machine,0
40,38,Double Edge,level-up,1
40,38,Double Edge,machine,0
40,47,Sing,level-up,1
40,50,Disable,level-up,1
40,53,Flamethrower,machine,0
40,58,Ice Beam,machine,0
40,59,Blizzard,machine,0
40,63,Hyper Beam,machine,0
40,76,Solar Beam,machine,0
40,85,Thunderbolt,machine,0
40,86,Thunder Wave,machine,0
40,87,Thunder,machine,0
40,91,Dig,machine,0
40,94,Psychic,machine,0
40,102,Mimic,level-up,1
40,111,Defense Curl,level-up,1
40,113,Light Screen,machine,0
40,115,Reflect,machine,0
40,118,Metronome,machine,0
40,126,Fire Blast,machine,0
40,129,Swift,machine,0
40,133,Amnesia,machine,0
40,156,Rest,level-up,1
40,156,Rest,machine,0
40,164,Substitute,machine,0
40,168,Thief,machine,0
40,182,Protect,machine,0
40,186,Sweet Kiss,level-up,1
40,196,Icy Wind,machine,0
40,201,Sandstorm,machine,0
40,203,Endure,machine,0
40,204,Charm,level-up,1
40,204,Charm,machine,0
40,214,Sleep Talk,machine,0
40,220,Pain Split,machine,0
40,226,Baton Pass,machine,0
40,227,Encore,machine,0
40,240,Rain Dance,machine,0
40,241,Sunny Day,machine,0
40,244,Psych Up,machine,0
40,247,Shadow Ball,machine,0
40,253,Uproar,machine,0
40,254,Stockpile,level-up,1
40,255,Spit Up,level-up,1
40,256,Swallow,level-up,1
40,263,Facade,machine,0
40,264,Focus Punch,machine,0
40,269,Taunt,machine,0
40,270,Helping Hand,machine,0
40,280,Brick Break,machine,0
40,282,Knock Off,machine,0
40,283,Endeavor,machine,0
40,285,Skill Swap,machine,0
40,304,Hyper Voice,level-up,1
40,304,Hyper Voice,machine,0
40,313,Fake Tears,machine,0
40,343,Covet,level-up,1
40,345,Magical Leaf,machine,0
40,347,Calm Mind,machine,0
40,352,Water Pulse,machine,0
40,356,Gravity,machine,0
40,360,Gyro Ball,level-up,1
40,360,Gyro Ball,machine,0
40,374,Fling,machine,0
40,383,Copycat,level-up,1
40,399,Dark Pulse,machine,0
40,409,Drain Punch,machine,0
40,411,Focus Blast,machine,0
40,412,Energy Ball,machine,0
40,416,Giga Impact,machine,0
40,417,Nasty Plot,machine,0
40,428,Zen Headbutt,machine,0
40,446,Stealth Rock,machine,0
40,447,Grass Knot,machine,0
40,473,Psyshock,machine,0
40,496,Round,level-up,1
40,497,Echoed Voice,level-up,1
40,500,Stored Power,machine,0
40,528,Wild Charge,machine,0
40,574,Disarming Voice,level-up,1
40,574,Disarming Voice,machine,0
40,577,Draining Kiss,machine,0
40,581,Misty Terrain,machine,0
40,583,Play Rough,level-up,5
40,583,Play Rough,machine,0
40,605,Dazzling Gleam,machine,0
40,776,Body Press,machine,0
40,797,Expanding Force,machine,0
40,802,Misty Explosion,machine,0
40,851,Tera Blast,machine,0
40,861,Ice Spinner,machine,0
40,885,Trailblaze,machine,0
40,886,Chilling Water,machine,0
40,914,Alluring Voice,machine,0
40,917,Psychic Noise,machine,0
43,14,Swords Dance,machine,0
43,51,Acid,level-up,4
43,71,Absorb,level-up,1
43,72,Mega Drain,level-up,12
43,73,Leech Seed,egg,0
43,74,Growth,level-up,1
43,75,Razor Leaf,egg,0
43,76,Solar Beam,machine,0
43,77,Poison Powder,level-up,14
43,78,Stun Spore,level-up,16
43,79,Sleep Powder,level-up,18
43,80,Petal Dance,level-up,40
43,92,Toxic,level-up,24
43,92,Toxic,machine,0
43,156,Rest,machine,0
43,164,Substitute,machine,0
43,175,Flail,egg,0
43,182,Protect,machine,0
43,188,Sludge Bomb,machine,0
43,202,Giga Drain,level-up,20
43,202,Giga Drain,machine,0
43,203,Endure,machine,0
43,204,Charm,machine,0
43,214,Sleep Talk,machine,0
43,230,Sweet Scent,level-up,8
43,235,Synthesis,egg,0
43,236,Moonlight,level-up,36
43,241,Sunny Day,machine,0
43,263,Facade,machine,0
43,270,Helping Hand,machine,0
43,275,Ingrain,egg,0
43,298,Teeter Dance,egg,0
43,321,Tickle,egg,0
43,331,Bullet Seed,machine,0
43,345,Magical Leaf,machine,0
43,402,Seed Bomb,machine,0
43,412,Energy Ball,machine,0
43,437,Leaf Storm,machine,0
43,447,Grass Knot,machine,0
43,474,Venoshock,machine,0
43,491,Acid Spray,machine,0
43,495,After You,egg,0
43,580,Grassy Terrain,level-up,32
43,580,Grassy Terrain,machine,0
43,585,Moonblast,level-up,28
43,668,Strength Sap,egg,0
43,803,Grassy Glide,machine,0
43,851,Tera Blast,machine,0
43,885,Trailblaze,machine,0
44,14,Swords Dance,machine,0
44,51,Acid,level-up,1
44,71,Absorb,level-up,1
44,72,Mega Drain,level-up,12
44,73,Leech Seed,egg,0
44,74,Growth,level-up,1
44,75,Razor Leaf,egg,0
44,76,Solar Beam,machine,0
44,77,Poison Powder,level-up,14
44,78,Stun Spore,level-up,16
44,79,Sleep Powder,level-up,18
44,80,Petal Dance,level-up,50
44,92,Toxic,level-up,26
44,92,Toxic,machine,0
44,156,Rest,machine,0
44,164,Substitute,machine,0
44,175,Flail,egg,0
44,182,Protect,machine,0
44,188,Sludge Bomb,machine,0
44,202,Giga Drain,level-up,20
44,202,Giga Drain,machine,0
44,203,Endure,machine,0
44,204,Charm,machine,0
44,214,Sleep Talk,machine,0
44,230,Sweet Scent,level-up,1
44,235,Synthesis,egg,0
44,236,Moonlight,level-up,44
44,241,Sunny Day,machine,0
44,263,Facade,machine,0
44,270,Helping Hand,machine,0
44,275,Ingrain,egg,0
44,298,Teeter Dance,egg,0
44,321,Tickle,egg,0
44,331,Bullet Seed,machine,0
44,345,Magical Leaf,machine,0
44,402,Seed Bomb,machine,0
44,412,Energy Ball,machine,0
44,437,Leaf Storm,machine,0
44,447,Grass Knot,machine,0
44,474,Venoshock,machine,0
44,491,Acid Spray,machine,0
44,495,After You,egg,0
44,572,Petal Blizzard,machine,0
44,580,Grassy Terrain,level-up,38
44,580,Grassy Terrain,machine,0
44,585,Moonblast,level-up,32
44,668,Strength Sap,egg,0
44,676,Pollen Puff,machine,0
44,803,Grassy Glide,machine,0
44,851,Tera Blast,machine,0
44,885,Trailblaze,machine,0
45,14,Swords Dance,machine,0
45,34,Body Slam,machine,0
45,51,Acid,level-up,1
45,63,Hyper Beam,machine,0
45,71,Absorb,level-up,1
45,72,Mega Drain,level-up,1
45,73,Leech Seed,egg,0
45,74,Growth,level-up,1
45,75,Razor Leaf,egg,0
45,76,Solar Beam,machine,0
45,77,Poison Powder,level-up,1
45,78,Stun Spore,level-up,1
45,79,Sleep Powder,level-up,1
45,80,Petal Dance,level-up,1
45,92,Toxic,level-up,1
45,92,Toxic,machine,0
45,156,Rest,machine,0
45,164,Substitute,machine,0
45,175,Flail,egg,0
45,182,Protect,machine,0
45,188,Sludge Bomb,machine,0
45,202,Giga Drain,level-up,1
45,202,Giga Drain,machine,0
45,203,Endure,machine,0
45,204,Charm,machine,0
45,214,Sleep Talk,machine,0
45,230,Sweet Scent,level-up,1
45,235,Synthesis,egg,0
45,236,Moonlight,level-up,1
45,241,Sunny Day,machine,0
45,263,Facade,machine,0
45,270,Helping Hand,machine,0
45,275,Ingrain,egg,0
45,298,Teeter Dance,egg,0
45,311,Weather Ball,machine,0
45,321,Tickle,egg,0
45,331,Bullet Seed,machine,0
45,345,Magical Leaf,machine,0
45,374,Fling,machine,0
45,402,Seed Bomb,machine,0
45,412,Energy Ball,machine,0
45,416,Giga Impact,machine,0
45,437,Leaf Storm,machine,0
45,447,Grass Knot,machine,0
45,474,Venoshock,machine,0
45,482,Sludge Wave,machine,0
45,491,Acid Spray,machine,0
45,495,After You,egg,0
45,572,Petal Blizzard,level-up,0
45,572,Petal Blizzard,machine,0
45,580,Grassy Terrain,level-up,1
45,580,Grassy Terrain,machine,0
45,585,Moonblast,level-up,1
45,605,Dazzling Gleam,machine,0
